slug,player,agent,map,role,timestamp_s,distance_pct,confidence,smoke
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,24.77,4.2,0.556,False
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,81.23,1.35,0.617,False
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,156.4,5.26,0.683,False
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,157.57,7.07,0.778,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,315.17,1.36,0.479,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,497.97,1.5,0.486,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,622.73,0.51,0.735,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,636.87,6.07,0.408,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,936.83,1.07,0.537,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,1247.97,2.46,0.584,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,1250.63,2.05,0.638,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,1304.87,1.11,0.586,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,1378.8,2.08,0.461,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,1397.03,1.32,0.433,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,1707.77,1.04,0.567,False
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,1836.07,0.39,0.409,True
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,1914.8,3.53,0.528,False
primmie-on-raze-is-unstoppable-ranked-split-gameplay,primmie,raze,split,duelist,2279.47,0.36,0.757,True
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,19.6,0.87,0.489,True
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,83.23,0.51,0.421,True
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,307.0,0.44,0.717,False
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,473.7,2.82,0.569,False
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,475.07,14.14,0.547,True
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,822.53,5.38,0.464,False
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,824.47,16.8,0.858,True
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,898.37,0.27,0.526,True
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,974.03,10.58,0.479,False
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,1298.67,1.04,0.423,False
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,1303.1,17.15,0.669,False
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,1373.13,0.3,0.434,True
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,1388.37,9.97,0.471,False
primmie-proves-why-he-s-a-legend-waylay-mvp-gameplay-apac-rank-1,primmie,waylay,,non-duelist,1696.0,0.44,0.412,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,89.03,1.91,0.546,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,336.33,0.29,0.566,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,354.9,2.53,0.695,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,431.87,1.88,0.488,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,611.8,9.12,0.517,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,614.87,0.44,0.484,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,672.3,4.78,0.473,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,681.03,1.53,0.51,True
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,685.6,0.31,0.541,True
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,793.1,35.8,0.766,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,793.8,15.26,0.817,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,813.7,8.25,0.732,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,858.87,3.34,0.46,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,866.1,5.6,0.626,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,932.47,0.83,0.582,True
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,998.77,12.15,0.643,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1032.4,1.46,0.483,True
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1073.43,0.44,0.701,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1074.43,2.1,0.461,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1077.6,0.3,0.445,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1089.4,2.79,0.534,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1128.93,29.11,0.741,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1161.03,2.29,0.404,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1215.93,0.38,0.598,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1290.97,5.97,0.665,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1560.7,35.9,0.488,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1565.4,2.87,0.448,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1566.03,5.62,0.501,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1588.43,29.43,0.749,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1599.2,0.24,0.635,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1601.73,5.44,0.402,True
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1657.9,3.13,0.547,False
radiant-top-500-s0m-reyna-mvp-gameplay,s0m,reyna,,duelist,1788.43,2.81,0.409,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,128.23,0.85,0.405,True
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,272.33,3.84,0.547,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,273.57,0.48,0.407,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,288.2,2.86,0.62,True
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,360.33,9.59,0.496,True
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,375.4,11.46,0.675,True
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,520.37,5.89,0.548,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,695.2,0.7,0.783,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,877.7,2.42,0.63,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,973.33,1.96,0.432,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,1291.07,1.82,0.555,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,1340.83,0.26,0.441,True
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,1346.73,8.55,0.712,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,1430.73,7.14,0.547,True
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,1811.5,0.48,0.609,False
rank-1-apac-is-just-insane-primmie-ranked-valorant-raze-fracture-vod,primmie,raze,fracture,duelist,1819.33,18.31,0.789,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,25.17,7.28,0.513,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,83.67,0.47,0.473,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,312.57,15.62,0.541,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,318.6,0.34,0.421,True
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,408.47,15.96,0.74,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,460.17,41.45,0.709,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,586.53,8.2,0.444,True
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,592.93,8.13,0.791,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,633.0,7.27,0.507,True
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,698.77,2.35,0.444,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,701.0,18.08,0.419,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,702.73,1.49,0.517,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,792.47,0.76,0.565,True
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,795.27,6.71,0.58,True
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,816.47,0.7,0.555,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,877.5,1.19,0.446,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,879.0,0.18,0.482,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,882.73,4.32,0.463,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1128.67,0.88,0.51,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1371.33,0.52,0.627,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1373.37,16.69,0.603,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1441.07,1.59,0.586,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1441.93,0.26,0.621,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1445.73,1.15,0.48,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1446.87,5.77,0.416,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1447.73,1.24,0.571,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1450.1,14.18,0.442,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1451.1,8.21,0.774,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1513.3,1.53,0.641,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1518.73,3.44,0.464,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1524.47,11.4,0.647,False
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1574.67,2.13,0.425,True
rank-30-mvp-c9-oxy-jett-valorant-radiant-gameplay-full-match-vod,oxy,jett,,duelist,1767.57,0.83,0.479,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,25.2,2.28,0.4,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,46.17,1.09,0.597,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,112.83,1.25,0.467,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,119.33,2.32,0.512,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,120.37,1.91,0.622,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,181.17,4.91,0.557,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,186.33,5.88,0.644,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,188.73,2.38,0.578,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,199.1,1.44,0.403,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,220.57,1.33,0.54,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,334.87,17.79,0.697,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,455.27,12.94,0.452,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,465.47,1.13,0.419,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,524.73,6.81,0.579,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,532.33,3.28,0.576,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,538.0,6.89,0.692,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,544.87,4.07,0.447,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,551.6,9.49,0.663,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,661.57,4.24,0.697,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,752.03,0.53,0.485,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,755.5,8.27,0.753,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,758.03,9.29,0.517,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,770.53,5.69,0.516,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,838.33,0.3,0.451,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,846.4,8.9,0.667,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1005.87,12.24,0.707,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1007.4,2.49,0.402,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1226.13,1.54,0.465,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1229.8,0.77,0.712,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1237.63,22.8,0.527,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1257.37,6.83,0.652,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1393.3,1.97,0.455,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1492.7,3.68,0.424,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1501.2,1.81,0.598,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1639.73,0.96,0.707,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1730.5,0.82,0.419,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1776.4,2.77,0.578,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1778.33,16.92,0.457,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1826.6,2.82,0.415,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1873.13,0.54,0.515,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,1937.47,3.88,0.582,False
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,2001.93,3.62,0.755,True
road-to-top-1-oxy-is-the-reyna-king-valorant-pro-gameplay,oxy,reyna,,duelist,2068.9,3.83,0.632,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,27.03,1.96,0.546,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,79.67,1.37,0.754,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,103.2,0.34,0.519,True
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,292.33,12.2,0.755,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,388.4,14.51,0.488,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,477.07,1.69,0.613,True
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,479.2,29.08,0.785,True
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,760.43,3.01,0.445,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,779.0,6.18,0.428,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,822.37,11.98,0.595,True
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,897.37,0.94,0.532,True
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,909.93,0.96,0.44,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,980.17,4.72,0.666,True
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,985.03,12.83,0.404,True
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,1027.8,9.61,0.626,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,1230.23,20.04,0.403,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,1342.43,8.53,0.604,False
s0m-literally-broken-the-minds-of-radiant-players-on-waylay,s0m,waylay,,non-duelist,1500.93,13.08,0.652,True
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,28.07,2.86,0.431,False
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,94.47,0.47,0.481,False
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,149.43,0.3,0.442,False
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,744.77,1.99,0.537,True
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,761.33,0.61,0.753,False
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,813.3,0.31,0.515,True
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,819.23,0.28,0.656,True
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,1056.83,5.43,0.479,True
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,1184.2,3.52,0.684,True
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,1389.3,1.96,0.562,True
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,1413.03,1.99,0.48,True
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,1507.4,5.29,0.614,True
summit-envy-demon1-omen-valorant-gameplay-full-match-vod,demon1,omen,,non-duelist,1600.73,0.35,0.437,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,14.4,4.82,0.616,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,71.83,1.83,0.438,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,76.83,0.29,0.545,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,81.33,0.84,0.709,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,90.97,7.33,0.777,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,179.4,6.23,0.713,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,278.6,2.09,0.54,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,551.37,6.83,0.776,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,708.67,19.74,0.657,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,783.5,14.05,0.537,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,812.57,2.09,0.66,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,814.77,0.24,0.461,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,816.23,1.92,0.516,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,825.27,3.53,0.809,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,969.77,6.64,0.688,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1013.0,10.26,0.521,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1015.5,29.6,0.502,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1033.1,1.16,0.584,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1087.07,3.75,0.703,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1321.97,3.15,0.739,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1323.07,2.91,0.75,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1469.9,3.54,0.625,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1476.1,16.13,0.711,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1555.23,0.3,0.503,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1606.83,4.19,0.706,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,1844.6,8.84,0.715,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,2115.63,3.32,0.741,False
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,2279.93,0.78,0.634,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,2429.73,0.62,0.452,True
summit-nrg-s0m-s-yoru-setup-is-a-work-of-art-valorant-radiant-gameplay,s0m,yoru,,duelist,2439.63,0.87,0.496,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,7.3,36.78,0.646,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,109.0,1.7,0.671,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,115.57,1.86,0.539,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,170.93,15.82,0.676,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,172.83,2.19,0.485,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,392.07,2.78,0.48,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,546.27,0.8,0.456,True
